path,label
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/9fd27944e596facc27310bdf5ec03e990a73f4fcc7bc7efd5702dacce014568c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/c2a85813635fb088af3be4a7bf74a96511de1d6c37e209a1b007d4090121d2ba.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/33892f5a00285d46f85e8b6c271410a7bf468113d13dcff846a35d49f593b709.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/fb459129679d6a0a72cf876aa63a0488fc454708e07edc4def51e13cb65e35d2.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/76e352d6b0ba1c3767b1fa1de0ee6c6c7264ad8576d7b2cbe7c3b2970348435f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9d6bf713270973a75e9f3badd71e16557116985eb685716369af6711fbc4aae5.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/3d43264e63d9010d791f6b35bb5e3ada1fea73dde496bab68227b5ade07d231a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/76640919087139ce7b82c7e3de367fe154c62cf917d5ffe3f0437c0188f948b3.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/565f9e0bea58e13453e47cbbdbfa59859913bc51966ec4f0ff87ba163aa8ba27.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b93729ef34a473fbe0a19a49d3619a080214004980d44cbf29166c5969808e0c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c11992f1c343516a5aafe107e2c744e9db23b34d57e84b1332bce00bbc4448a9.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/c55879d3006fc6c1306a344053e97099b309b7acb16eaf6e3ded492afb093c7d.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4e79cbb3b83ed3d96439261e68c4116cffe431b4ac0fff9e988f398f07d961bb.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f33fd5d3c9be4a46a98fe15cf86f8a425f92c66dae635b1f984eb4d6e4a2b1bc.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8b5fad6e8ad04e682965908b78b3da0bd228b7e894c15657f9a902785338b6fe.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/ed55b87c850bc18daa1c41d747573602856977c32e9af5f5bb761f9d2d04e398.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8386a0793e36d0c095e6c32d66aebe25fc08b59d86fd956287324a7e53b2f9c5.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/34d920a69384bc5cd40e5f888dfa3c5f99723ff15c832af2f340fff5024d7a94.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/ffd61766a1fc791da4e32062080c7b6fa1344852f6b27af986de35a831cc5d85.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/b7823f974696b265ac5490b9a2aa048e85f57e17ccc2c49412019b2df0e53753.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6eebb6d2c33d4e4a1f62cd8ac12d40034a11c1f2d6f8d01f2faa80ef29cc7db6.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d28fd54ba90edb3daad2343bd301bb4f1cebcf5c5d8e4c77a7ccf90d30d248c6.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/470726764b8f84afd2620d62c2c7a42f9ebec4239930c5b1de756c34b56631e5.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/87b586e42ad85318cc269fece1a0f0a055e009f5c72cd654d3df89ccc89daf14.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a3bba628e7c35203e585bc1e3a064fca51cf3e70d244437c2b056c3e2907db3b.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/7b5d3ad60ff43fe14b9abbab427ecbc1c8bfe19a611103c2f8b3315f5773174d.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2e7f0d1a1a7f2f7efd5aee3fcd81776aaa613e805cdd2ae198a7df1db2581cf7.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/9a710a4b4ee7d773b3003138a43ef1c4c4b7e36f78a217ca67fe42c2bac1b8fe.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/bbc394a09e817f024e09a2b176726c6be94cb78ba0fa12dfa02240509983c873.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/f6b7c4e6add7e775dac4a46328670cd3adb56daaf0d8ab7d446bb9b406b67081.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/717595b2ee3f870bb527fd10d7b25d56b8b02002b39504f1ec13b0ba81e076b6.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/490d4fda38ef93de4d0876f81d2b1ec6514b9d34838cfb3c53599215409ca6fe.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/25bab3c0b4c381c649c621a88f9a59e34960b8927cb93ece2bac05e61929f951.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/54abd5f21fc1f6aeab4b26cb6a96c26549964ee4814399c4d191e54e9e51bd17.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d62e903a8fc0bf68f0c82c15f4a0c11083343168d16690066f4069278fa7a70b.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/ccef130cad697f22ce51a2d7d513daa166fc1309ef2885304ead1ad4761a54ed.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/423d6d76a9c31de3244fd5e753fad8f6e58a3b74d575c7d3ef79f4fa40a21ebd.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/c8227fd6c29c6b4bb4faeb3fe6f06262aa1aecbb821ac94e8f9fb8078a6202b5.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/56bd8f422cd1f5a0e603c6ebd8b75f722e3caaba860fc44802714132bbb0b3f9.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/78f8d9ed5a4f05485ec5a277a05160155d7cb37f4acba042c880cb0a4ff9b81c.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a9ee0730062c451792fc2de3d60a28519240b560ebde36c66b07efe90517cd7b.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/778950db406333c541076d2e7eb48e53f4b655773288485cdd099df08cb4f82b.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/3d66e1be2936e33d80b03292bf3a0a3c883eec0169891a9938392cbda9cde079.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/9c60e7d3a7b6882203383a9663e6638cbe7a365590bb8027d421e7a062802ecb.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/10a676631f924e249301671f82a19661ab31c844c1bb1bae6d35c554d471fb96.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/e94a1b8e3059b3b49500b56960ee7a685b1fb661907a759d01e31bdeee468903.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/cbeffd9e36cbc08c477783250226bb31300dc40704aed88c3bbf11ec608aaf42.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/03f6b30c53b4011b6ec1d65e1469a66d9ce80da85bc7587c0b9fd0da0a04f7ab.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4a9b0719fb2c9228c4a653d55ad319ef4d0b2ad1434014c6e51f22769bf6b898.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4fd1056d6c3b5db4b0dce9138d4ebdfcfaa890f12a1e08540950d1d2787ee08a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1fc6327b03600cc3cfcdb62e78619532221431839ebf123bb08e12b8c5977009.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/26d8a8d6405a3ba02e57a7a0458e5c46859a32bc19521170b72e92a969523dc3.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2003873cc14c808b857d31d47b1d45ece586818ccce471648733321b0c413573.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e68ded30c6d95c5daaca3993701e11d759d7c6f690e3d23176c2dda5b9a38c74.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/7ecf9f1bdeb93865be3774b62a2b26de36ccd36cdd774cc3011178854e428aec.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/dad33d926f5f6c5b98ec51aabf33dbab5e2d6060ed1742aecd243bd355a7d442.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/87bc19362c9541d2ff85d6ab73b16c6782717ea713d06a54b0c3d12161e4a648.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e39287bfe1bb3d90944bba822947b882a05b4f912d25ff12dcd007085bbb2ee9.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/8aeff6e2d3916477c9123b1812e536cbc54ccbaa9fe223ed8670b1bb86ea9bb1.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/2d20574f97cb42f05394e9ab9916e7df70e7d253a3f02a78bc5a7f6db269e38c.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/8b93b8700c2f911d2d4bf8cd494934cea46c267e5e9b6f2622eae6ec769452bc.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/4b64f3eb1182b72cc1aaac0b8a6cfb45a1bc5e015094bddff81d138be2625871.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/a3c5a7874a3f56fbe72ba55926eb8bc3bc93f61bc7d1e0a9a133cc03ee67c98e.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e620d1be88b76b148f8d51b8025394c375c7efeaa054dfd6c02249463710bbe3.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2c48c3550a851040751349c3ff00403fe941ff5234976fcae5f350caeb7f292b.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/600d7312195f6d9260fa88a923a844bd19d354cafe089b752f4d637d4c52b4c0.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/fb25842d1820b630d218ce93dd011535f0dbad26547460ff5a9b032d23a889e2.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f4a1fdbb1aafd1c5dc07817166d275246dfc23e61b97316d647c155dc2ca9a4a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2c38ea4260c5c8d376d6c0bcab5a0dc9854cb9e22d9ce42a0b468d0500d88bfd.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d1c0e6cea2a6ec77ceadb9e25ca9aa8f654c812a7a6c48458377d0ec271970e7.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/6a51af479ca1b7f8c4820734acfad79525772ca8ce04cfe9bd443ca33fda7edd.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/a9ffe1816c45e2a488619c1ddf49e37325bb644adb6107e3400896158cf35ad6.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/5d0cf2b5095f6758a1c88517bdfe70bde26799327bb8de4344c24486a93ea80a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e881dc3902166ff8250aaa4a9331cc296c17231f3d28950f74e7563534fdaa55.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d66ae4156cabdfb9874dcb18d2b800e1ce5b80c3d6f527c3b42ed18cb61a0fc2.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2da295c4b4facb267f32d6bf2c0ba5d7fd8d4fcea650044815161b8873c0f06d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8238f4abbe5cb42dc9867728806f1b8dbc77a5a5e6b58d84835e9d6ce6262e98.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/504365555c27f42cfacb58d8b4985ca1b24401b68688aba94d40bb9555fde28a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/01cb02a306d9d455180ee1fdbecf1cbbc2c9909dd969d641d70d482e3b142eea.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/5e253a6e958f8aecc57fdb0d3729886ccd40a37f689e27c6b25a23fb38cb1952.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2a4022085926d0c2e288d255cdf685c64c7aeff2b08d2b7f04798b20106799f3.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/02ce4b375e1db8152fbc17dce68d58b46776211a0838aeaf8090e650922124ed.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b2e7f76d5260b073d373b78568de75628dcc7be7b277d4ac5aa3eb4f0709481f.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/rust/7f1b88d4c58ebe65eeb29464807b3e45d774ed0804452a99be0b5b4b85ef3d68.jpg,rust
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/2613d261d8291c45739b9c77ab071a03c3fb129a1758f07e37b37b7328bd900a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1c7ffa470453c4210e1f43f918a958e278cd86f32a89ca36feb7bb081f066059.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/0e1003d22fbdd85c5b0e75ad34dcb04d65dc685caa2fd1aaed7903f620759ea9.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b5abb4294cf5389f4f982acd174f7b3dcc62b9a8e1dc130a5f4179f41085dc2e.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/5050e8e8741869fbfaa43641be5df4b5fa3488d239414341179437bfdd647217.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c80f0aa133c0b10fc6726798988d09897224d532190c9b08322d4c7d84837b73.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1ca8f0de207fe345e422b25ede21dd2e794446f21eea0c23160753025e5f8a5f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/472938ea50c6f17975cac18d8f8e87f1ef845784a8f0b300c5e89c18b9227de3.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d47ace9636ae4dcaa873f8a57d58477c048b1c562f83480952d4a9c4c4bd664f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1f2265c3218ab8b955744952b03e4becc97c2448050f3dbbe16bc3850caeb354.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/8c1b02af4d369d9b44bf5c69a4569f892829766c752d06313df46ab789d43d8d.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/7868918dca5d7ed7f85ad17f5ae9023b91167e48c13ca401bc52f01eada31865.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/fca2a56e245cce5f6b1cd2b52be3ea95862d4e42b0be28e44e4464a0e50e2f4f.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/ee5ba228df133e0ef9ea188360275e4a7410874a0547aaad32d334acb886cd61.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/e583c02c977c2b877aa394657a2c2fe8b6b6e2084e25b5364743ac797da758dc.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/0fb23deae9de6b54b7cffd502d946b8b0909f063f164109ad8a480d50df1d9c1.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/d10d94d5be9ebafb205f1b25e7d4cb97850b84a5dacf22599e96085cc1de0087.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/0d7481933c588e5da9de99ce4eae44497cfbc5b8ead5f9d54481b41f94d6aa87.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e9530f440b1e29d73c73dc886928520d0a33f81502563120d552dd7b6efcc3db.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/7b82fa12cad833683c66fd95b483fdc320ca786b5006ceae9a42f704a6b52b4a.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/4a4c25db237df8b995f98018befb9f6dae8132612f8c3e3abc58c89949cf9ca5.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f89d5856ab3cca847b2a6e56a4b35f3fad8c1af82bf292d3142f0b6083b586b1.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c9c10aceb809ada54c2f2e4df2352b4522a51c2c0e33b3332ebeb57e61b62c46.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/0476ab8999dd9d594fcfd64454d409dbe3db10d5d832a53d142c3177a609cc5a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/e14078f68f4f6df4ad233c6fcb22356d8ae95512500e69792bd5497e9f237b2a.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4c5ea07ee7f95049f92f6e97217fd7d20d14cbd24a3b488ec840c075536bb771.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/f1f62d4d23cfd831d83384de6e3776fb3a1ae67ca32f925e7609c7b1b8b2adf3.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1a9a34c777122ead5211b04b37b583b753ac78cd30d52f354f4c197e7c64efab.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/7ac5d4518743a29b02e0b4656da4bf817493daa70f887567c138bd91c7b0036b.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b6c3bb08e30fafc41b049e6e8d1c94311f799915f3e6bc646d1045287e79f78e.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/07806772573cd530042537a32811b9accc87dd6a34126ed4c2fc4be79e12cbca.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/b13dafc4ce55665e8c1d5b012c31b765a2c67e9d5683593651a184d96abd65c2.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/1ad1a9a430cccd9c5b2c9eed86a560a58524d61382973ad363d3e8b2cd8db449.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9a45c933c60150ddede14cd7779cdd69518d2551708c1c4d9338994893816fd9.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/21bb53370ccaf8eb594f3619e12875dadcafb045791199eba697af20e0bcef0e.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/7aeb13ed24f397c26c5a61765a914b13f08e669edd717ec75b8abf78f2573540.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/9a43e866f38745e8f5f6402064f4c17923072335328a3d48cf8b4713d2e1d7ef.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/black_rot/622cebaae710736aaec6f110f4f99b35af594b822dee1532b281206cae0d4d82.jpg,black_rot
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/5825c016ba825cfb97333fc50a680028a2695ab065cbf5d94cef38206828822c.jpg,healthy
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/healthy/564934461de4d3ce5cadd1c5c2db71107f2ba4955dc2e0b13a7dbfc1d8029e18.jpg,healthy
